kepid,koi_period,koi_disposition
8547429,11.6601667,"CONFIRMED"
9893318,18.0161227,"CONFIRMED"
8570333,84.5733346,"CONFIRMED"
8478994,21.30181863,"CONFIRMED"
5036705,4.14789051,"CONFIRMED"
9653622,19.0054098,"CONFIRMED"
8947520,0.968527683,"CONFIRMED"
10468885,0.664074145,"CONFIRMED"
3861595,3.849371737,"CONFIRMED"
10489206,4.164384505,"CONFIRMED"
3426367,2.10433534,"CONFIRMED"
5562090,28.8431751,"CONFIRMED"
6867555,5.19103699,"CONFIRMED"
5339567,4.86638504,"CONFIRMED"
11080405,25.1933989,"CONFIRMED"
10059645,6.49441464,"CONFIRMED"
5364071,2.576571021,"CONFIRMED"
7183745,28.4750006,"CONFIRMED"
8212002,14.7966306,"CONFIRMED"
8004903,11.25401871,"CONFIRMED"
8883329,9.18244299,"CONFIRMED"
8883329,14.6134781,"CONFIRMED"
11253827,42.9923284,"CONFIRMED"
5514383,6.88341278,"CONFIRMED"
8022489,197.5111484,"CONFIRMED"
8022489,11.1726723,"CONFIRMED"
8022489,2.53573284,"CONFIRMED"
9209624,6.79164656,"CONFIRMED"
9209624,11.8376933,"CONFIRMED"
3354846,18.5525162,"CONFIRMED"
8478994,13.3669309,"CONFIRMED"
7183745,4.86634094,"CONFIRMED"
9177629,5.60402307,"CONFIRMED"
7778767,13.0313583,"CONFIRMED"
7515762,40.9905002,"CONFIRMED"
5942949,57.2932309,"CONFIRMED"
12120307,8.00504749,"CONFIRMED"
12120307,12.13070414,"CONFIRMED"
12120307,5.61357653,"CONFIRMED"
11701407,18.8262877,"CONFIRMED"
11288051,3.41045981,"CONFIRMED"
10813132,4.76702759,"CONFIRMED"
5857540,13.62801048,"CONFIRMED"
7289317,16.83203175,"CONFIRMED"
7879433,1.385787741,"CONFIRMED"
9205907,12.02295362,"CONFIRMED"
8463346,16.79716262,"CONFIRMED"
5364071,18.59611518,"CONFIRMED"
10489206,5.77440326,"CONFIRMED"
10068659,11.47685263,"CONFIRMED"
9395024,4.37033233,"CONFIRMED"
8478994,51.20690303,"CONFIRMED"
9753154,3.70429015,"CONFIRMED"
9011825,37.3331165,"CONFIRMED"
5174858,7.9709719,"CONFIRMED"
11074835,6.03355539,"CONFIRMED"
1996180,3.02558494,"CONFIRMED"
6269070,2.7612237,"CONFIRMED"
12254378,2.032319072,"CONFIRMED"
7604328,4.35407371,"CONFIRMED"
11236244,11.32269749,"CONFIRMED"
9837685,13.71218522,"CONFIRMED"
5042210,12.14684625,"CONFIRMED"
12454461,7.46718958,"CONFIRMED"
9635606,48.8882668,"CONFIRMED"
3728701,51.1319346,"CONFIRMED"
1849702,39.8312536,"CONFIRMED"
9390653,9.549277089,"CONFIRMED"
11187837,17.60461401,"CONFIRMED"
8025596,4.69505576,"CONFIRMED"
8494617,22.9221181,"CONFIRMED"
10289119,16.10474503,"CONFIRMED"
7382313,7.42697378,"CONFIRMED"
8544992,3.17323012,"CONFIRMED"
8544992,13.2970695,"CONFIRMED"
11295426,5.398752862,"CONFIRMED"
12306058,7.41683033,"CONFIRMED"
6183511,0.727331746,"CONFIRMED"
12469800,1.302017467,"CONFIRMED"
4915638,8.63050092,"CONFIRMED"
8081905,3.27645723,"CONFIRMED"
11465950,16.0573291,"CONFIRMED"
4665571,4.60300256,"CONFIRMED"
9269042,12.00089667,"CONFIRMED"
11461433,1.916940872,"CONFIRMED"
11818607,5.05661302,"CONFIRMED"
8380709,24.3344939,"CONFIRMED"
6149910,131.187921,"CONFIRMED"
5436013,25.8859397,"CONFIRMED"
8676148,28.6253502,"CONFIRMED"
9696358,6.98141327,"CONFIRMED"
4484336,8.94337724,"CONFIRMED"
9757613,12.282998287,"CONFIRMED"
11752906,6.383159135,"CONFIRMED"
10916600,5.57654782,"CONFIRMED"
8429314,115.6863392,"CONFIRMED"
9153570,3.81371423,"CONFIRMED"
11768142,38.0970717,"CONFIRMED"
8481129,16.3012727,"CONFIRMED"
2142522,13.32354078,"CONFIRMED"
9395719,2.607545159,"CONFIRMED"
8753896,3.24417541,"CONFIRMED"
11295426,9.60505976,"CONFIRMED"
8757824,3.65690909,"CONFIRMED"
9832208,88.0712769,"CONFIRMED"
6124512,8.38395796,"CONFIRMED"
10070468,1.68189051,"CONFIRMED"
7584650,44.9977604,"CONFIRMED"
11337566,7.12815163,"CONFIRMED"
5007345,7.01074295,"CONFIRMED"
12120484,17.2922631,"CONFIRMED"
6429812,94.289223,"CONFIRMED"
6846911,14.02634692,"CONFIRMED"
5963582,25.5433704,"CONFIRMED"
11403389,45.0909201,"CONFIRMED"
9851662,15.0539886,"CONFIRMED"
8758204,159.388788,"CONFIRMED"
8733898,1.565412613,"CONFIRMED"
8733898,5.14892346,"CONFIRMED"
10332213,2.522590567,"CONFIRMED"
7090524,6.73968289,"CONFIRMED"
11133306,41.74598855,"CONFIRMED"
5871985,213.258526,"CONFIRMED"
8292840,100.2830675,"CONFIRMED"
9730163,4.871223664,"CONFIRMED"
9730163,2.984157711,"CONFIRMED"
11453592,2.8867624,"CONFIRMED"
10591855,1.574090323,"CONFIRMED"
7749773,13.7872627,"CONFIRMED"
9451706,14.4359459,"CONFIRMED"
10064256,5.95958637,"CONFIRMED"
7609553,2.279523364,"CONFIRMED"
10122538,12.2854718,"CONFIRMED"
10122538,5.53609368,"CONFIRMED"
5480640,58.0337426,"CONFIRMED"
5480640,14.4252635,"CONFIRMED"
5480640,26.6757818,"CONFIRMED"
5175986,0.868386354,"CONFIRMED"
9008737,11.8288843,"CONFIRMED"
9008737,14.7512034,"CONFIRMED"
6521045,6.88707073,"CONFIRMED"
6697605,3.42064689,"CONFIRMED"
6294819,0.675650404,"CONFIRMED"
11401755,16.23191704,"CONFIRMED"
8292840,21.86965714,"CONFIRMED"
5272233,9.02436414,"CONFIRMED"
5272233,17.3408735,"CONFIRMED"
5688910,25.8730914,"CONFIRMED"
6345732,20.2642023,"CONFIRMED"
6345732,7.44136102,"CONFIRMED"
8611257,99.2532336,"CONFIRMED"
10880507,6.4802138,"CONFIRMED"
12206313,14.3832267,"CONFIRMED"
12206313,47.3186631,"CONFIRMED"
9837661,11.12827427,"CONFIRMED"
7769819,2.21571296,"CONFIRMED"
11874577,34.4585495,"CONFIRMED"
12164564,3.35184041,"CONFIRMED"
10397751,3.4462125,"CONFIRMED"
10397751,2.005414293,"CONFIRMED"
9642292,15.1408916,"CONFIRMED"
6356692,11.39169531,"CONFIRMED"
4991208,2.44358543,"CONFIRMED"
9837661,2.226496196,"CONFIRMED"
9837661,5.72084599,"CONFIRMED"
9092504,0.962864171,"CONFIRMED"
5383248,16.23847733,"CONFIRMED"
9092504,6.46004728,"CONFIRMED"
10001368,4.76831033,"CONFIRMED"
9466429,44.616751,"CONFIRMED"
8885643,3.40165617,"CONFIRMED"
5652893,14.00948631,"CONFIRMED"
8681833,1.311558909,"CONFIRMED"
4138951,1.291233083,"CONFIRMED"
3102384,10.573751447,"CONFIRMED"
10471515,3.7847507,"CONFIRMED"
8760040,18.2206024,"CONFIRMED"
10098844,47.4497134,"CONFIRMED"
9467404,0.929906166,"CONFIRMED"
5184911,4.11585514,"CONFIRMED"
6587105,33.878639,"CONFIRMED"
11662184,27.5722144,"CONFIRMED"
11127479,2.12821621,"CONFIRMED"
8884274,10.65275054,"CONFIRMED"
7767162,3.30040818,"CONFIRMED"
4385148,24.2758992,"CONFIRMED"
9838468,54.4099612,"CONFIRMED"
8617363,19.94752741,"CONFIRMED"
11401755,13.84984567,"CONFIRMED"
7673192,6.12479773,"CONFIRMED"
7673192,11.24284815,"CONFIRMED"
7673192,4.02877097,"CONFIRMED"
7673192,8.92114318,"CONFIRMED"
11807274,7.81285862,"CONFIRMED"
7670943,18.01164974,"CONFIRMED"
6697756,0.916142298,"CONFIRMED"
5905822,6.99205021,"CONFIRMED"
10793172,12.0999065,"CONFIRMED"
10793172,5.36375016,"CONFIRMED"
8801316,3.93766786,"CONFIRMED"
12314973,28.45489091,"CONFIRMED"
3346154,1.952711161,"CONFIRMED"
5775129,3.84822189,"CONFIRMED"
9898447,2.37752442,"CONFIRMED"
11135308,1.877878538,"CONFIRMED"
6521045,35.3331932,"CONFIRMED"
8077137,15.0896415,"CONFIRMED"
7019524,5.30873978,"CONFIRMED"
5106313,3.89524296,"CONFIRMED"
9825174,0.740926358,"CONFIRMED"
5980783,37.3033197,"CONFIRMED"
12008872,14.8877665,"CONFIRMED"
8415200,4.52158614,"CONFIRMED"
9886361,7.03146295,"CONFIRMED"
9886361,54.2811949,"CONFIRMED"
6528464,12.58229808,"CONFIRMED"
5209845,11.95401876,"CONFIRMED"
6129524,0.88184263,"CONFIRMED"
5794570,5.448321078,"CONFIRMED"
5794570,1.116127169,"CONFIRMED"
6779260,3.833087643,"CONFIRMED"
11807274,9.37663713,"CONFIRMED"
5953297,5.62006198,"CONFIRMED"
7659389,3.8259005,"CONFIRMED"
9472074,0.558841234,"CONFIRMED"
10842192,9.33648141,"CONFIRMED"
2442448,76.6139446,"CONFIRMED"
11283615,1.289590179,"CONFIRMED"
7605093,0.634003002,"CONFIRMED"
8077137,22.8030252,"CONFIRMED"
7463685,8.98826122,"CONFIRMED"
6878240,135.4978256,"CONFIRMED"
6878240,22.2508509,"CONFIRMED"
4831728,10.10773789,"CONFIRMED"
6528464,33.67280658,"CONFIRMED"
11963206,3.00912491,"CONFIRMED"
8263545,4.44589508,"CONFIRMED"
6937402,10.3108232,"CONFIRMED"
7826659,211.032819,"CONFIRMED"
7202957,1.716828304,"CONFIRMED"
8095441,11.87457664,"CONFIRMED"
5881813,109.6469948,"CONFIRMED"
12456601,15.64588656,"CONFIRMED"
7428736,7.06321927,"CONFIRMED"
11129258,25.384175,"CONFIRMED"
10586004,15.79196594,"CONFIRMED"
7202957,8.16733851,"CONFIRMED"
6521045,12.81590421,"CONFIRMED"
8892303,5.424749327,"CONFIRMED"
5369827,3.606940379,"CONFIRMED"
6586746,6.26404774,"CONFIRMED"
9962455,23.1985852,"CONFIRMED"
9962455,5.77721259,"CONFIRMED"
6436029,59.4969009,"CONFIRMED"
6197215,10.61345333,"CONFIRMED"
9451706,48.6303805,"CONFIRMED"
9244508,40.5289885,"CONFIRMED"
3969687,16.3583482,"CONFIRMED"
6716545,13.9093544,"CONFIRMED"
5185897,4.081411554,"CONFIRMED"
5185897,11.41941928,"CONFIRMED"
5185897,6.83440674,"CONFIRMED"
9881077,24.4004378,"CONFIRMED"
6265792,0.935115863,"CONFIRMED"
9995402,3.57551429,"CONFIRMED"
5609593,136.205112,"CONFIRMED"
5436338,6.30922043,"CONFIRMED"
11414465,2.94194296,"CONFIRMED"
10586004,82.2001239,"CONFIRMED"
4483138,15.3626052,"CONFIRMED"
9475552,0.843379985,"CONFIRMED"
9475552,6.56606941,"CONFIRMED"
8292840,10.49566303,"CONFIRMED"
10905911,1.34155642,"CONFIRMED"
3545135,8.48299282,"CONFIRMED"
6964929,0.665025941,"CONFIRMED"
6432345,234.635652,"CONFIRMED"
11565924,13.32191461,"CONFIRMED"
6607357,7.69994466,"CONFIRMED"
6607357,4.77466043,"CONFIRMED"
9451706,29.39337161,"CONFIRMED"
6186964,2.164570593,"CONFIRMED"
9693006,2.88878583,"CONFIRMED"
5128673,87.9724227,"CONFIRMED"
6690836,0.568874717,"CONFIRMED"
7877978,56.5732318,"CONFIRMED"
12024120,3.568099612,"CONFIRMED"
8210018,132.9955503,"CONFIRMED"
3642289,6.002548291,"CONFIRMED"
3642289,11.44865823,"CONFIRMED"
3662838,24.85466504,"CONFIRMED"
5966322,60.92818866,"CONFIRMED"
6029239,8.512037736,"CONFIRMED"
12404954,3.247548814,"CONFIRMED"
9070666,2.99792926,"CONFIRMED"
3642335,60.8660974,"CONFIRMED"
9020114,3.48412874,"CONFIRMED"
6196457,13.74883059,"CONFIRMED"
6063220,4.603575293,"CONFIRMED"
6071903,24.30784323,"CONFIRMED"
6289257,19.67409703,"CONFIRMED"
10905239,3.487688776,"CONFIRMED"
11623629,81.737872,"CONFIRMED"
4815520,31.578651216,"CONFIRMED"
7175184,5.88527364,"CONFIRMED"
7347246,86.1160885,"CONFIRMED"
11403530,3.61460332,"CONFIRMED"
5088536,8.45744892,"CONFIRMED"
6609270,3.82223397,"CONFIRMED"
12406807,17.067644,"CONFIRMED"
5096590,29.6099055,"CONFIRMED"
9650989,3.42390809,"CONFIRMED"
6289257,5.21104597,"CONFIRMED"
6291837,35.5969684,"CONFIRMED"
7050989,11.57890926,"CONFIRMED"
7175184,10.10463142,"CONFIRMED"
8494142,42.88247951,"CONFIRMED"
11554435,9.43414171,"CONFIRMED"
8494142,22.95062278,"CONFIRMED"
6471021,125.6291479,"CONFIRMED"
8709688,4.17939037,"CONFIRMED"
11618601,2.76263737,"CONFIRMED"
7582689,11.9216035,"CONFIRMED"
7582689,6.80257947,"CONFIRMED"
7582689,8.70312154,"CONFIRMED"
6196457,26.723169,"CONFIRMED"
7050989,16.39926461,"CONFIRMED"
7419318,18.73577127,"CONFIRMED"
7419318,8.43639829,"CONFIRMED"
7603200,13.78109471,"CONFIRMED"
7603200,23.08902241,"CONFIRMED"
10905239,6.02977241,"CONFIRMED"
7364176,135.1879934,"CONFIRMED"
8686097,172.7046083,"CONFIRMED"
12356617,988.8811177,"CONFIRMED"
3323887,19.270825843,"CONFIRMED"
11618601,5.05368985,"CONFIRMED"
9716391,13.1829329,"CONFIRMED"
6929841,3.51575492,"CONFIRMED"
5088536,87.5177787,"CONFIRMED"
11508644,14.2563272,"CONFIRMED"
8895758,0.968980781,"CONFIRMED"
7603200,10.31282204,"CONFIRMED"
7700622,35.58349688,"CONFIRMED"
8008067,15.77111067,"CONFIRMED"
8008067,157.0659976,"CONFIRMED"
8008067,7.305706326,"CONFIRMED"
3323887,38.90787517,"CONFIRMED"
3323887,1.59295975,"CONFIRMED"
11137180,6.07032548,"CONFIRMED"
3756264,7.36272124,"CONFIRMED"
11572193,10.6761592,"CONFIRMED"
11285870,4.48494315,"CONFIRMED"
6196457,49.3567907,"CONFIRMED"
8121310,22.20809549,"CONFIRMED"
8156120,38.5833679,"CONFIRMED"
8753657,2.426304127,"CONFIRMED"
3942670,33.4160553,"CONFIRMED"
3942670,12.6119685,"CONFIRMED"
10585738,0.636424848,"CONFIRMED"
7676423,2.46050095,"CONFIRMED"
11714231,5.8660127,"CONFIRMED"
11720424,23.9107056,"CONFIRMED"
8753657,4.62334491,"CONFIRMED"
9139084,5.83599485,"CONFIRMED"
3353050,5.0800579,"CONFIRMED"
3446746,13.14496741,"CONFIRMED"
5695396,16.09196369,"CONFIRMED"
8051946,1.4951513,"CONFIRMED"
5445681,20.3504704,"CONFIRMED"
11499192,4.13592927,"CONFIRMED"
12416661,8.05337912,"CONFIRMED"
9881662,3.254277742,"CONFIRMED"
9881662,91.3514816,"CONFIRMED"
3656121,31.1588249,"CONFIRMED"
3656121,76.7324556,"CONFIRMED"
3733628,13.89963233,"CONFIRMED"
3831053,6.14955931,"CONFIRMED"
5092266,44.8702042,"CONFIRMED"
8751796,4.45342418,"CONFIRMED"
9907129,9.705693,"CONFIRMED"
9527334,8.31377304,"CONFIRMED"
11361646,7.97420583,"CONFIRMED"
11361646,1.88899036,"CONFIRMED"
10285631,18.68405716,"CONFIRMED"
3964109,21.41624083,"CONFIRMED"
3544595,4.72674037,"CONFIRMED"
5695396,25.5172744,"CONFIRMED"
9714550,4.73292061,"CONFIRMED"
6263593,22.4765952,"CONFIRMED"
10252275,14.8638496,"CONFIRMED"
10252275,5.65245733,"CONFIRMED"
11455181,10.9294815,"CONFIRMED"
10290666,5.45849914,"CONFIRMED"
10337258,13.28536452,"CONFIRMED"
12314973,15.4130812,"CONFIRMED"
5450893,4.82051088,"CONFIRMED"
8827575,15.6112238,"CONFIRMED"
2716801,42.5217006,"CONFIRMED"
7216284,6.69958851,"CONFIRMED"
6945786,2.39161966,"CONFIRMED"
5978170,5.68879083,"CONFIRMED"
5440317,2.31941571,"CONFIRMED"
10545066,19.7830259,"CONFIRMED"
10552611,7.0106324,"CONFIRMED"
10552611,3.10762684,"CONFIRMED"
10587105,1.980356674,"CONFIRMED"
10587105,12.8344771,"CONFIRMED"
11090556,2.7881793,"CONFIRMED"
11090556,4.13827684,"CONFIRMED"
3234843,29.72722,"CONFIRMED"
6021275,18.01019956,"CONFIRMED"
3234843,10.61368712,"CONFIRMED"
5688790,8.07394097,"CONFIRMED"
1717722,4.53702121,"CONFIRMED"
10908248,39.859505,"CONFIRMED"
10878263,7.170710381,"CONFIRMED"
10878263,4.699652821,"CONFIRMED"
10982872,4.761705895,"CONFIRMED"
10982872,2.024143568,"CONFIRMED"
4141376,11.87290814,"CONFIRMED"
9468551,1.638652525,"CONFIRMED"
9076971,9.06687613,"CONFIRMED"
8360640,4.0223109,"CONFIRMED"
11019987,6.9131732,"CONFIRMED"
4857058,7.32851947,"CONFIRMED"
10924562,18.6052046,"CONFIRMED"
7534267,39.4420781,"CONFIRMED"
9592705,10.27532513,"CONFIRMED"
10386922,26.62941953,"CONFIRMED"
10386922,296.6375817,"CONFIRMED"
10982872,41.8085031,"CONFIRMED"
11015108,39.30944096,"CONFIRMED"
11074541,29.88487723,"CONFIRMED"
11100383,12.92489803,"CONFIRMED"
6636320,6.33125228,"CONFIRMED"
4067925,24.2204192,"CONFIRMED"
6021275,6.41491277,"CONFIRMED"
10933561,31.51779463,"CONFIRMED"
10933561,8.12999858,"CONFIRMED"
11075737,2.586639524,"CONFIRMED"
11194032,28.51117639,"CONFIRMED"
11394027,14.38682567,"CONFIRMED"
11442793,331.5972732,"CONFIRMED"
5520547,11.20058855,"CONFIRMED"
8866102,17.83367834,"CONFIRMED"
4143755,19.55662003,"CONFIRMED"
11244137,2.03387483,"CONFIRMED"
5865654,23.9553986,"CONFIRMED"
11259686,34.4359387,"CONFIRMED"
11547513,5.317440164,"CONFIRMED"
11547513,10.10575764,"CONFIRMED"
11802615,28.86236571,"CONFIRMED"
11442793,210.6013843,"CONFIRMED"
11442793,59.7371443,"CONFIRMED"
11521793,27.08239734,"CONFIRMED"
11566064,30.6528935,"CONFIRMED"
3848275,5.19492747,"CONFIRMED"
12021625,15.9314412,"CONFIRMED"
4175630,28.227413,"CONFIRMED"
3328080,4.76559056,"CONFIRMED"
8430964,2.98618134,"CONFIRMED"
6021275,6.17817366,"CONFIRMED"
11905011,5.65178922,"CONFIRMED"
12785320,19.96367208,"CONFIRMED"
2692377,1.541676547,"CONFIRMED"
11568987,15.95995611,"CONFIRMED"
11568987,7.37867551,"CONFIRMED"
11621223,4.903321801,"CONFIRMED"
11624249,1.82708193,"CONFIRMED"
3852655,11.62904159,"CONFIRMED"
5088536,27.50871575,"CONFIRMED"
6103377,20.0708757,"CONFIRMED"
6677841,98.353149,"CONFIRMED"
8037145,25.75274977,"CONFIRMED"
8162789,10.161023528,"CONFIRMED"
8806123,49.41121127,"CONFIRMED"
8806123,36.8567758,"CONFIRMED"
8355239,10.39986173,"CONFIRMED"
8367113,24.31574009,"CONFIRMED"
8558011,39.6766071,"CONFIRMED"
9115800,4.454194254,"CONFIRMED"
9478990,21.0871953,"CONFIRMED"
6850504,6.09855603,"CONFIRMED"
10934674,16.54295261,"CONFIRMED"
10990886,11.023474798,"CONFIRMED"
11015323,34.18884323,"CONFIRMED"
11134879,4.30165843,"CONFIRMED"
11192998,7.650243513,"CONFIRMED"
8934495,4.592393816,"CONFIRMED"
5866724,5.859935955,"CONFIRMED"
9157634,2.104721971,"CONFIRMED"
8565266,6.412512953,"CONFIRMED"
8616637,2.019997006,"CONFIRMED"
8616637,3.763041531,"CONFIRMED"
8625925,6.521209629,"CONFIRMED"
8822216,6.996926239,"CONFIRMED"
10189546,24.61480613,"CONFIRMED"
10189546,42.949522,"CONFIRMED"
10189546,117.033521,"CONFIRMED"
11192998,1.55400389,"CONFIRMED"
11192998,34.25951418,"CONFIRMED"
11497977,4.79860021,"CONFIRMED"
9941859,9.57665962,"CONFIRMED"
9941859,96.6781852,"CONFIRMED"
9941859,20.55280311,"CONFIRMED"
10266615,10.94026745,"CONFIRMED"
6444896,19.5352551,"CONFIRMED"
8822216,151.863949,"CONFIRMED"
9020160,5.945043548,"CONFIRMED"
7941200,65.7045275,"CONFIRMED"
9020160,17.73842886,"CONFIRMED"
9020160,9.93962361,"CONFIRMED"
10418224,6.8731664,"CONFIRMED"
10616679,8.600099313,"CONFIRMED"
10717241,12.37646897,"CONFIRMED"
7303287,330.071558,"CONFIRMED"
10843590,18.87022157,"CONFIRMED"
6850504,19.5776073,"CONFIRMED"
12061222,17.20522898,"CONFIRMED"
12404305,22.18332255,"CONFIRMED"
12834874,7.65880048,"CONFIRMED"
2557816,9.3789167,"CONFIRMED"
10454313,4.221626193,"CONFIRMED"
10513530,16.54967098,"CONFIRMED"
5866724,2.154911236,"CONFIRMED"
10513530,3.52467888,"CONFIRMED"
10554999,6.400157105,"CONFIRMED"
9076513,2.437029217,"CONFIRMED"
9146018,9.9267215,"CONFIRMED"
9146018,21.22349325,"CONFIRMED"
9146018,6.47027706,"CONFIRMED"
9279669,3.722158895,"CONFIRMED"
10843590,46.9026431,"CONFIRMED"
10858832,5.263415218,"CONFIRMED"
10937029,4.030466786,"CONFIRMED"
10937029,328.240201,"CONFIRMED"
3239945,4.393157678,"CONFIRMED"
10187017,16.145671932,"CONFIRMED"
3239945,1071.232624,"CONFIRMED"
10554999,2.735900074,"CONFIRMED"
10873260,5.852968845,"CONFIRMED"
10965008,81.1701587,"CONFIRMED"
11073351,2.820190603,"CONFIRMED"
11090765,21.21712312,"CONFIRMED"
9570741,15.77980122,"CONFIRMED"
9607164,14.03490255,"CONFIRMED"
9631762,10.35586478,"CONFIRMED"
6462863,22.342964828,"CONFIRMED"
9782691,11.38840217,"CONFIRMED"
11709124,20.5498184,"CONFIRMED"
12302530,5.931196562,"CONFIRMED"
11904151,0.837491225,"CONFIRMED"
3239945,7.40611676,"CONFIRMED"
3239945,21.803708,"CONFIRMED"
3559935,29.9111886,"CONFIRMED"
3966801,25.69581456,"CONFIRMED"
11656721,13.64617478,"CONFIRMED"
11853905,3.213668926,"CONFIRMED"
5866724,8.13121389,"CONFIRMED"
11669239,41.8854433,"CONFIRMED"
11669239,13.81733587,"CONFIRMED"
10600261,52.8148051,"CONFIRMED"
10656823,8.30783912,"CONFIRMED"
10656823,34.0963441,"CONFIRMED"
10676824,6.45442931,"CONFIRMED"
10718726,3.595769013,"CONFIRMED"
12302530,52.6615266,"CONFIRMED"
12470954,1.902208647,"CONFIRMED"
2438264,15.90688891,"CONFIRMED"
2438264,4.973455252,"CONFIRMED"
4454752,1.616883373,"CONFIRMED"
4757437,13.19322809,"CONFIRMED"
10187017,10.31174786,"CONFIRMED"
4757437,4.42535097,"CONFIRMED"
11823054,4.302139338,"CONFIRMED"
11823054,3.137845914,"CONFIRMED"
12058931,20.68420772,"CONFIRMED"
9782691,50.6985408,"CONFIRMED"
9957627,39.7529915,"CONFIRMED"
9958962,9.99760285,"CONFIRMED"
9958962,90.4117992,"CONFIRMED"
3745690,13.54057461,"CONFIRMED"
3745690,1.732346403,"CONFIRMED"
3745690,7.0257409,"CONFIRMED"
3833007,16.21774917,"CONFIRMED"
3847138,11.72291212,"CONFIRMED"
4847534,9.66857386,"CONFIRMED"
4852528,7.053527145,"CONFIRMED"
4852528,9.521644639,"CONFIRMED"
4852528,3.072146607,"CONFIRMED"
4852528,4.645382149,"CONFIRMED"
12058931,9.82578495,"CONFIRMED"
12116489,25.30291816,"CONFIRMED"
12600735,21.30020491,"CONFIRMED"
10593626,289.864067,"CONFIRMED"
9958962,51.0674355,"CONFIRMED"
10388286,1.682695938,"CONFIRMED"
10600261,17.30795548,"CONFIRMED"
6462863,10.423677439,"CONFIRMED"
10600261,2.09227115,"CONFIRMED"
11904151,45.29422297,"CONFIRMED"
4633570,16.70920628,"CONFIRMED"
4633570,28.55158187,"CONFIRMED"
5640085,10.13958818,"CONFIRMED"
5640085,43.5859419,"CONFIRMED"
4852528,0.986785834,"CONFIRMED"
10187017,27.4536146,"CONFIRMED"
5340644,8.22241355,"CONFIRMED"
4165473,13.02363236,"CONFIRMED"
4270253,11.6370303,"CONFIRMED"
4270253,5.68798675,"CONFIRMED"
10973664,5.40426917,"CONFIRMED"
10973664,11.67894236,"CONFIRMED"
10973664,1.208462378,"CONFIRMED"
9141746,2.85188338,"CONFIRMED"
12459913,12.91385906,"CONFIRMED"
6462863,54.31996151,"CONFIRMED"
6291033,3.705991661,"CONFIRMED"
5461440,40.606895,"CONFIRMED"
5689351,13.76710058,"CONFIRMED"
5689351,6.1954595,"CONFIRMED"
5689351,3.25058201,"CONFIRMED"
5689351,8.34819209,"CONFIRMED"
5709725,3.701765401,"CONFIRMED"
5709725,86.4943704,"CONFIRMED"
9946525,51.84688984,"CONFIRMED"
9946525,4.180048081,"CONFIRMED"
9946525,1.729367077,"CONFIRMED"
7098355,29.00789166,"CONFIRMED"
7269974,13.69942266,"CONFIRMED"
7269974,4.309381978,"CONFIRMED"
7440748,4.9213639,"CONFIRMED"
5689351,87.0912594,"CONFIRMED"
5812960,18.49234792,"CONFIRMED"
6266741,7.930583519,"CONFIRMED"
10187017,7.07136119,"CONFIRMED"
5774349,15.65563866,"CONFIRMED"
5978361,9.17858526,"CONFIRMED"
6501635,23.67513153,"CONFIRMED"
3217264,29.19899219,"CONFIRMED"
3217264,160.0191598,"CONFIRMED"
6850504,10.854095934,"CONFIRMED"
3217264,55.3291399,"CONFIRMED"
7440748,7.064252021,"CONFIRMED"
7977197,19.44639139,"CONFIRMED"
7977197,6.91986988,"CONFIRMED"
6266741,16.6658994,"CONFIRMED"
6381846,4.16696628,"CONFIRMED"
6381846,11.46347165,"CONFIRMED"
6381846,39.6034,"CONFIRMED"
6422155,2.940304817,"CONFIRMED"
6665695,5.378868001,"CONFIRMED"
6707833,15.28467725,"CONFIRMED"
6786037,21.05349939,"CONFIRMED"
6786037,127.905412,"CONFIRMED"
6786037,6.21716039,"CONFIRMED"
5351250,7.381980206,"CONFIRMED"
8043638,17.58751692,"CONFIRMED"
8845205,18.47762694,"CONFIRMED"
8890783,58.36205791,"CONFIRMED"
8890783,5.350156114,"CONFIRMED"
6422155,6.38899658,"CONFIRMED"
6422155,14.62709685,"CONFIRMED"
6422155,35.1184432,"CONFIRMED"
6451936,8.00579096,"CONFIRMED"
6451936,4.26374378,"CONFIRMED"
8056665,84.6877524,"CONFIRMED"
7119481,25.85499978,"CONFIRMED"
7445445,10.68758211,"CONFIRMED"
7445445,20.30303506,"CONFIRMED"
5351250,12.56096618,"CONFIRMED"
5351250,30.8261043,"CONFIRMED"
6850504,3.696121272,"CONFIRMED"
5351250,3.42806306,"CONFIRMED"
5444548,13.24931848,"CONFIRMED"
9583881,18.00932214,"CONFIRMED"
9589524,22.18431824,"CONFIRMED"
10187017,5.28691996,"CONFIRMED"
6838050,6.51003001,"CONFIRMED"
6937692,35.18105723,"CONFIRMED"
7445445,29.02235217,"CONFIRMED"
7595157,3.383540239,"CONFIRMED"
7595157,2.358952404,"CONFIRMED"
8008206,20.72904234,"CONFIRMED"
8008206,1.632916419,"CONFIRMED"
5683743,4.147021189,"CONFIRMED"
5791986,15.22895514,"CONFIRMED"
5791986,24.67458244,"CONFIRMED"
9844088,3.750832927,"CONFIRMED"
10019643,21.34736612,"CONFIRMED"
10019643,7.81100952,"CONFIRMED"
10123064,4.243748097,"CONFIRMED"
8015907,2.752359689,"CONFIRMED"
8017703,13.98177862,"CONFIRMED"
8017703,44.0003975,"CONFIRMED"
8017703,247.354914,"CONFIRMED"
8056665,207.5829306,"CONFIRMED"
8120608,7.26731094,"CONFIRMED"
8120608,13.3430025,"CONFIRMED"
